Match_id,IPL_year,Match_Info,Match_Date,Match_Team,Match_Result,Match_Cricbuzz_URL,Stadium,Location,Highlights_available
5448583,2009,42nd match,2009-05-12,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 8 wickets (with 22 balls remaining),https://www.cricbuzz.com/cricket-scores/10564/kxip-vs-mi-42nd-match-indian-premier-league-2009,SuperSport Park,Centurion,False
9863719,2009,43rd match,2009-05-13,DECCAN CHARGERS vs DELHI CAPITALS,Delhi Daredevils won by 12 runs,https://www.cricbuzz.com/cricket-scores/10563/dcg-vs-dc-43rd-match-indian-premier-league-2009,Kingsmead,Durban,False
3487862,2009,44th match,2009-05-14,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 2 wickets (with 2 balls remaining),https://www.cricbuzz.com/cricket-scores/10562/rcb-vs-csk-44th-match-indian-premier-league-2009,Kingsmead,Durban,False
3517162,2009,45th match,2009-05-14,MUMBAI INDIANS vs RAJASTHAN ROYALS,Rajasthan Royals won by 2 runs,https://www.cricbuzz.com/cricket-scores/10561/mi-vs-rr-45th-match-indian-premier-league-2009,Kingsmead,Durban,False
3185846,2009,46th match,2009-05-15,DELHI CAPITALS vs KINGS XI PUNJAB,Kings XI Punjab won by 6 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10560/dc-vs-kxip-46th-match-indian-premier-league-2009,Mangaung Oval,Bloemfontein,False
6134614,2009,47th match,2009-05-16,CHENNAI SUPER KINGS vs MUMBAI INDIANS,Chennai Super Kings won by 7 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10559/csk-vs-mi-47th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,False
9638349,2009,48th match,2009-05-16,DECCAN CHARGERS vs KOLKATA KNIGHT RIDERS,Deccan Chargers won by 6 wickets (with 0 balls remaining),https://www.cricbuzz.com/cricket-scores/10606/dcg-vs-kkr-48th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,False
8735281,2009,49th match,2009-05-17,DECCAN CHARGERS vs KINGS XI PUNJAB,Kings XI Punjab won by 1 run,https://www.cricbuzz.com/cricket-scores/10607/dcg-vs-kxip-49th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,False
9120946,2009,50th match,2009-05-17,DELHI CAPITALS vs RAJASTHAN ROYALS,Delhi Daredevils won by 14 runs,https://www.cricbuzz.com/cricket-scores/10608/dc-vs-rr-50th-match-indian-premier-league-2009,Mangaung Oval,Bloemfontein,False
1842848,2009,51st match,2009-05-18,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wickets (with 0 balls remaining),https://www.cricbuzz.com/cricket-scores/10609/csk-vs-kkr-51st-match-indian-premier-league-2009,SuperSport Park,Centurion,False
3335125,2009,52nd match,2009-05-19,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Royal Challengers Bangalore won by 7 wickets (with 6 balls remaining),https://www.cricbuzz.com/cricket-scores/10610/rcb-vs-dc-52nd-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,False
6278951,2009,53rd match,2009-05-20,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 4 wickets (with 3 balls remaining),https://www.cricbuzz.com/cricket-scores/10611/kkr-vs-rr-53rd-match-indian-premier-league-2009,Kingsmead,Durban,False
2999353,2009,54th match,2009-05-20,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Chennai Super Kings won by 24 runs,https://www.cricbuzz.com/cricket-scores/10612/csk-vs-kxip-54th-match-indian-premier-league-2009,Kingsmead,Durban,False
2791001,2009,55th match,2009-05-21,DELHI CAPITALS vs MUMBAI INDIANS,Delhi Daredevils won by 4 wickets (with 15 balls remaining),https://www.cricbuzz.com/cricket-scores/10613/dc-vs-mi-55th-match-indian-premier-league-2009,SuperSport Park,Centurion,False
3479601,2009,56th match,2009-05-21,ROYAL CHALLENGERS BANGALORE vs DECCAN CHARGERS,Royal Challengers Bangalore won by 12 runs,https://www.cricbuzz.com/cricket-scores/10614/rcb-vs-dcg-56th-match-indian-premier-league-2009,SuperSport Park,Centurion,False
3361485,2009,1st Semi-Final,2009-05-22,DELHI CAPITALS vs DECCAN CHARGERS,Deccan Chargers won by 6 wickets (with 14 balls remaining),https://www.cricbuzz.com/cricket-scores/10615/dc-vs-dcg-1st-semi-final-indian-premier-league-2009,SuperSport Park,Centurion,False
7466772,2009,2nd Semi-Final,2009-05-23,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 6 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10616/rcb-vs-csk-2nd-semi-final-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,False
7686413,2009,Final,2009-05-24,ROYAL CHALLENGERS BANGALORE vs DECCAN CHARGERS,Deccan Chargers won by 6 runs,https://www.cricbuzz.com/cricket-scores/10617/rcb-vs-dcg-final-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,False
2868472,2010,1st match,2010-03-12,DECCAN CHARGERS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 11 runs,https://www.cricbuzz.com/cricket-scores/10677/dcg-vs-kkr-1st-match-indian-premier-league-2010,Dr DY Patil Sports Academy,Mumbai,False
7601615,2010,2nd match,2010-03-13,MUMBAI INDIANS vs RAJASTHAN ROYALS,Mumbai Indians won by 4 runs,https://www.cricbuzz.com/cricket-scores/10676/mi-vs-rr-2nd-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
5937240,2010,3rd match,2010-03-13,KINGS XI PUNJAB vs DELHI CAPITALS,Delhi Daredevils won by 5 wickets (with 1 ball remaining),https://www.cricbuzz.com/cricket-scores/10675/kxip-vs-dc-3rd-match-indian-premier-league-2010,Punjab Cricket Association IS Bindra Stadium,Mohali,False
3522249,2010,4th match,2010-03-14,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Kolkata Knight Riders won by 7 wickets (with 4 balls remaining),https://www.cricbuzz.com/cricket-scores/10672/kkr-vs-rcb-4th-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
2732405,2010,5th match,2010-03-14,CHENNAI SUPER KINGS vs DECCAN CHARGERS,Deccan Chargers won by 31 runs,https://www.cricbuzz.com/cricket-scores/10673/csk-vs-dcg-5th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
2498437,2010,6th match,2010-03-15,RAJASTHAN ROYALS vs DELHI CAPITALS,Delhi Daredevils won by 6 wickets (with 17 balls remaining),https://www.cricbuzz.com/cricket-scores/10674/rr-vs-dc-6th-match-indian-premier-league-2010,Sardar Patel Stadium,Ahmedabad,False
8653796,2010,7th match,2010-03-16,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Royal Challengers Bangalore won by 8 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10668/rcb-vs-kxip-7th-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
9145656,2010,8th match,2010-03-16,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 55 runs,https://www.cricbuzz.com/cricket-scores/10669/kkr-vs-csk-8th-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
5134933,2010,9th match,2010-03-17,DELHI CAPITALS vs MUMBAI INDIANS,Mumbai Indians won by 98 runs,https://www.cricbuzz.com/cricket-scores/10670/dc-vs-mi-9th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
9580392,2010,10th match,2010-03-18,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,Royal Challengers Bangalore won by 10 wickets (with 56 balls remaining),https://www.cricbuzz.com/cricket-scores/10671/rcb-vs-rr-10th-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
1503885,2010,11th match,2010-03-19,DELHI CAPITALS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 5 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10618/dc-vs-csk-11th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
3459867,2010,12th match,2010-03-19,DECCAN CHARGERS vs KINGS XI PUNJAB,Deccan Chargers won by 6 runs,https://www.cricbuzz.com/cricket-scores/10619/dcg-vs-kxip-12th-match-indian-premier-league-2010,Barabati Stadium,Cuttack,False
3804401,2010,13th match,2010-03-20,RAJASTHAN ROYALS vs KOLKATA KNIGHT RIDERS,Rajasthan Royals won by 34 runs,https://www.cricbuzz.com/cricket-scores/10620/rr-vs-kkr-13th-match-indian-premier-league-2010,Sardar Patel Stadium,Ahmedabad,False
6539277,2010,14th match,2010-03-20,MUMBAI INDIANS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 7 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10621/mi-vs-rcb-14th-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
9764840,2010,15th match,2010-03-21,DECCAN CHARGERS vs DELHI CAPITALS,Deccan Chargers won by 10 runs,https://www.cricbuzz.com/cricket-scores/10622/dcg-vs-dc-15th-match-indian-premier-league-2010,Barabati Stadium,Cuttack,False
5187991,2010,16th match,2010-03-21,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Match tied (Kings XI Punjab won the one-over eliminator),https://www.cricbuzz.com/cricket-scores/10623/csk-vs-kxip-16th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
8902442,2010,17th match,2010-03-22,MUMBAI INDIANS vs KOLKATA KNIGHT RIDERS,Mumbai Indians won by 7 wickets (with 9 balls remaining),https://www.cricbuzz.com/cricket-scores/10624/mi-vs-kkr-17th-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
8355949,2010,18th match,2010-03-23,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 36 runs,https://www.cricbuzz.com/cricket-scores/10625/rcb-vs-csk-18th-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
4632450,2010,19th match,2010-03-24,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Rajasthan Royals won by 31 runs,https://www.cricbuzz.com/cricket-scores/10626/kxip-vs-rr-19th-match-indian-premier-league-2010,Punjab Cricket Association IS Bindra Stadium,Mohali,False
3816384,2010,20th match,2010-03-25,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Delhi Daredevils won by 17 runs,https://www.cricbuzz.com/cricket-scores/10627/rcb-vs-dc-20th-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
3125887,2010,21st match,2010-03-25,MUMBAI INDIANS vs CHENNAI SUPER KINGS,Mumbai Indians won by 5 wickets (with 6 balls remaining),https://www.cricbuzz.com/cricket-scores/10628/mi-vs-csk-21st-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
3995747,2010,22nd match,2010-03-26,RAJASTHAN ROYALS vs DECCAN CHARGERS,Rajasthan Royals won by 8 wickets (with 26 balls remaining),https://www.cricbuzz.com/cricket-scores/10629/rr-vs-dcg-22nd-match-indian-premier-league-2010,Sardar Patel Stadium,Ahmedabad,False
5904404,2010,23rd match,2010-03-27,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 39 runs,https://www.cricbuzz.com/cricket-scores/10630/kxip-vs-kkr-23rd-match-indian-premier-league-2010,Punjab Cricket Association IS Bindra Stadium,Mohali,False
5847187,2010,24th match,2010-03-28,RAJASTHAN ROYALS vs CHENNAI SUPER KINGS,Rajasthan Royals won by 17 runs,https://www.cricbuzz.com/cricket-scores/10631/rr-vs-csk-24th-match-indian-premier-league-2010,Sardar Patel Stadium,Ahmedabad,False
2119280,2010,25th match,2010-03-28,DECCAN CHARGERS vs MUMBAI INDIANS,Mumbai Indians won by 41 runs,https://www.cricbuzz.com/cricket-scores/10632/dcg-vs-mi-25th-match-indian-premier-league-2010,Dr DY Patil Sports Academy,Mumbai,False
9044342,2010,26th match,2010-03-29,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Delhi Daredevils won by 40 runs,https://www.cricbuzz.com/cricket-scores/10633/dc-vs-kkr-26th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
5414752,2010,27th match,2010-03-30,MUMBAI INDIANS vs KINGS XI PUNJAB,Mumbai Indians won by 4 wickets (with 3 balls remaining),https://www.cricbuzz.com/cricket-scores/10634/mi-vs-kxip-27th-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
9724733,2010,28th match,2010-03-31,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Chennai Super Kings won by 5 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10635/csk-vs-rcb-28th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
7668956,2010,29th match,2010-03-31,DELHI CAPITALS vs RAJASTHAN ROYALS,Delhi Daredevils won by 67 runs,https://www.cricbuzz.com/cricket-scores/10636/dc-vs-rr-29th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
6686300,2010,30th match,2010-04-01,KOLKATA KNIGHT RIDERS vs DECCAN CHARGERS,Kolkata Knight Riders won by 24 runs,https://www.cricbuzz.com/cricket-scores/10637/kkr-vs-dcg-30th-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
5272350,2010,31st match,2010-04-02,KINGS XI PUNJAB vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 6 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10638/kxip-vs-rcb-31st-match-indian-premier-league-2010,Punjab Cricket Association IS Bindra Stadium,Mohali,False
2072458,2010,32nd match,2010-04-03,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 23 runs,https://www.cricbuzz.com/cricket-scores/10639/csk-vs-rr-32nd-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
7799469,2010,33rd match,2010-04-03,MUMBAI INDIANS vs DECCAN CHARGERS,Mumbai Indians won by 63 runs,https://www.cricbuzz.com/cricket-scores/10640/mi-vs-dcg-33rd-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
9698912,2010,34th match,2010-04-04,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kings XI Punjab won by 8 wickets (with 10 balls remaining),https://www.cricbuzz.com/cricket-scores/10641/kkr-vs-kxip-34th-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
4042824,2010,35th match,2010-04-04,DELHI CAPITALS vs ROYAL CHALLENGERS BANGALORE,Delhi Daredevils won by 37 runs,https://www.cricbuzz.com/cricket-scores/10642/dc-vs-rcb-35th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
9811058,2010,36th match,2010-04-05,DECCAN CHARGERS vs RAJASTHAN ROYALS,Rajasthan Royals won by 2 runs,https://www.cricbuzz.com/cricket-scores/10643/dcg-vs-rr-36th-match-indian-premier-league-2010,Vidarbha Cricket Association Stadium,Nagpur,False
4621455,2010,37th match,2010-04-06,CHENNAI SUPER KINGS vs MUMBAI INDIANS,Chennai Super Kings won by 24 runs,https://www.cricbuzz.com/cricket-scores/10644/csk-vs-mi-37th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
5824233,2010,38th match,2010-04-07,RAJASTHAN ROYALS vs KINGS XI PUNJAB,Rajasthan Royals won by 9 wickets (with 30 balls remaining),https://www.cricbuzz.com/cricket-scores/10645/rr-vs-kxip-38th-match-indian-premier-league-2010,Sawai Mansingh Stadium,Jaipur,False
9504128,2010,39th match,2010-04-07,KOLKATA KNIGHT RIDERS vs DELHI CAPITALS,Kolkata Knight Riders won by 14 runs,https://www.cricbuzz.com/cricket-scores/10646/kkr-vs-dc-39th-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
4595884,2010,40th match,2010-04-08,ROYAL CHALLENGERS BANGALORE vs DECCAN CHARGERS,Deccan Chargers won by 7 wickets (with 4 balls remaining),https://www.cricbuzz.com/cricket-scores/10647/rcb-vs-dcg-40th-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
4708115,2010,41st match,2010-04-09,KINGS XI PUNJAB vs MUMBAI INDIANS,Kings XI Punjab won by 6 wickets (with 4 balls remaining),https://www.cricbuzz.com/cricket-scores/10648/kxip-vs-mi-41st-match-indian-premier-league-2010,Punjab Cricket Association IS Bindra Stadium,Mohali,False
8137304,2010,42nd match,2010-04-10,DECCAN CHARGERS vs CHENNAI SUPER KINGS,Deccan Chargers won by 6 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10649/dcg-vs-csk-42nd-match-indian-premier-league-2010,Vidarbha Cricket Association Stadium,Nagpur,False
6973105,2010,43rd match,2010-04-10,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Royal Challengers Bangalore won by 7 wickets (with 17 balls remaining),https://www.cricbuzz.com/cricket-scores/10650/rcb-vs-kkr-43rd-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
7183700,2010,44th match,2010-04-11,DELHI CAPITALS vs KINGS XI PUNJAB,Kings XI Punjab won by 7 wickets (with 8 balls remaining),https://www.cricbuzz.com/cricket-scores/10651/dc-vs-kxip-44th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
8276588,2010,45th match,2010-04-11,RAJASTHAN ROYALS vs MUMBAI INDIANS,Mumbai Indians won by 37 runs,https://www.cricbuzz.com/cricket-scores/10652/rr-vs-mi-45th-match-indian-premier-league-2010,Sawai Mansingh Stadium,Jaipur,False
6186831,2010,46th match,2010-04-12,DECCAN CHARGERS vs ROYAL CHALLENGERS BANGALORE,Deccan Chargers won by 13 runs,https://www.cricbuzz.com/cricket-scores/10653/dcg-vs-rcb-46th-match-indian-premier-league-2010,Vidarbha Cricket Association Stadium,Nagpur,False
1722590,2010,47th match,2010-04-13,MUMBAI INDIANS vs DELHI CAPITALS,Mumbai Indians won by 39 runs,https://www.cricbuzz.com/cricket-scores/10654/mi-vs-dc-47th-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,False
8036691,2010,48th match,2010-04-13,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Chennai Super Kings won by 9 wickets (with 39 balls remaining),https://www.cricbuzz.com/cricket-scores/10655/csk-vs-kkr-48th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
7280443,2010,49th match,2010-04-14,RAJASTHAN ROYALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 5 wickets (with 26 balls remaining),https://www.cricbuzz.com/cricket-scores/10656/rr-vs-rcb-49th-match-indian-premier-league-2010,Sawai Mansingh Stadium,Jaipur,False
1502426,2010,50th match,2010-04-15,CHENNAI SUPER KINGS vs DELHI CAPITALS,Delhi Daredevils won by 6 wickets (with 8 balls remaining),https://www.cricbuzz.com/cricket-scores/10657/csk-vs-dc-50th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,False
6204203,2010,51st match,2010-04-16,KINGS XI PUNJAB vs DECCAN CHARGERS,Deccan Chargers won by 5 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10658/kxip-vs-dcg-51st-match-indian-premier-league-2010,Himachal Pradesh Cricket Association Stadium,Dharamsala,False
1172423,2010,52nd match,2010-04-17,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Mumbai Indians won by 57 runs,https://www.cricbuzz.com/cricket-scores/10659/rcb-vs-mi-52nd-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,False
6454563,2010,53rd match,2010-04-17,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 8 wickets (with 23 balls remaining),https://www.cricbuzz.com/cricket-scores/10660/kkr-vs-rr-53rd-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
7728124,2010,54th match,2010-04-18,KINGS XI PUNJAB vs CHENNAI SUPER KINGS,Chennai Super Kings won by 6 wickets (with 2 balls remaining),https://www.cricbuzz.com/cricket-scores/10661/kxip-vs-csk-54th-match-indian-premier-league-2010,Himachal Pradesh Cricket Association Stadium,Dharamsala,False
8753459,2010,55th match,2010-04-18,DELHI CAPITALS vs DECCAN CHARGERS,Deccan Chargers won by 11 runs,https://www.cricbuzz.com/cricket-scores/10662/dc-vs-dcg-55th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,False
7795554,2010,56th match,2010-04-19,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Kolkata Knight Riders won by 9 wickets (with 15 balls remaining),https://www.cricbuzz.com/cricket-scores/10663/kkr-vs-mi-56th-match-indian-premier-league-2010,Eden Gardens,Kolkata,False
6296228,2010,1st Semi-Final,2010-04-21,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Mumbai Indians won by 35 runs,https://www.cricbuzz.com/cricket-scores/10664/rcb-vs-mi-1st-semi-final-indian-premier-league-2010,Dr DY Patil Sports Academy,Mumbai,False
6531424,2010,2nd Semi-Final,2010-04-22,CHENNAI SUPER KINGS vs DECCAN CHARGERS,Chennai Super Kings won by 38 runs,https://www.cricbuzz.com/cricket-scores/10665/csk-vs-dcg-2nd-semi-final-indian-premier-league-2010,Dr DY Patil Sports Academy,Mumbai,False
4676051,2010,3rd Place Play-off,2010-04-24,ROYAL CHALLENGERS BANGALORE vs DECCAN CHARGERS,Royal Challengers Bangalore won by 9 wickets (with 37 balls remaining),https://www.cricbuzz.com/cricket-scores/10666/rcb-vs-dcg-3rd-place-play-off-indian-premier-league-2010,Dr DY Patil Sports Academy,Mumbai,False
